,Acción,Evento,Tiempo,Inicio,Fin,Jugadores,Evento ,Resultado,Acercar,Alejar,Situacion,Duración,Jornada,Local,Visitante,Tipo_de_Accion
1460,MT Defensivo,MT DEFENSIVO 015,1158,1148,1170,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1461,MT Defensivo,MT DEFENSIVO 015,1158,1148,1170,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1462,MT Defensivo,MT DEFENSIVO 015,1158,1148,1170,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1463,MT Defensivo,MT DEFENSIVO 016,1181,1171,1200,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Repliegue
1464,MT Defensivo,MT DEFENSIVO 016,1181,1171,1200,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Repliegue
1465,MT Defensivo,MT DEFENSIVO 016,1181,1171,1200,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Repliegue
1466,MT Defensivo,MT DEFENSIVO 016,1181,1171,1200,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Repliegue
1467,MT Defensivo,MT DEFENSIVO 016,1181,1171,1200,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Repliegue
1468,MT Defensivo,MT DEFENSIVO 017,1230,1220,1242,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Cambio Marca
1469,MT Defensivo,MT DEFENSIVO 017,1230,1220,1242,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Cambio Marca
1470,MT Defensivo,MT DEFENSIVO 017,1230,1220,1242,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Cambio Marca
1471,MT Defensivo,MT DEFENSIVO 017,1230,1220,1242,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Cambio Marca
1472,MT Defensivo,MT DEFENSIVO 017,1230,1220,1242,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Cambio Marca
1473,MT Defensivo,MT DEFENSIVO 018,2149,2139,2166,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1474,MT Defensivo,MT DEFENSIVO 018,2149,2139,2166,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1475,MT Defensivo,MT DEFENSIVO 018,2149,2139,2166,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1476,MT Defensivo,MT DEFENSIVO 018,2149,2139,2166,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1477,MT Defensivo,MT DEFENSIVO 018,2149,2139,2166,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1478,MT Defensivo,MT DEFENSIVO 019,2302,2292,2315,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1479,MT Defensivo,MT DEFENSIVO 019,2302,2292,2315,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1480,MT Defensivo,MT DEFENSIVO 019,2302,2292,2315,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1481,MT Defensivo,MT DEFENSIVO 019,2302,2292,2315,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1482,MT Defensivo,MT DEFENSIVO 019,2302,2292,2315,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1483,MT Defensivo,MT DEFENSIVO 020,2407,2397,2420,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1484,MT Defensivo,MT DEFENSIVO 020,2407,2397,2420,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1485,MT Defensivo,MT DEFENSIVO 020,2407,2397,2420,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1486,MT Defensivo,MT DEFENSIVO 020,2407,2397,2420,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1487,MT Defensivo,MT DEFENSIVO 020,2407,2397,2420,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1488,MT Defensivo,MT DEFENSIVO 021,2559,2549,2567,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1489,MT Defensivo,MT DEFENSIVO 021,2559,2549,2567,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1490,MT Defensivo,MT DEFENSIVO 021,2559,2549,2567,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1491,MT Defensivo,MT DEFENSIVO 021,2559,2549,2567,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1492,MT Defensivo,MT DEFENSIVO 021,2559,2549,2567,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1493,MT Defensivo,MT DEFENSIVO 022,2713,2703,2725,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1494,MT Defensivo,MT DEFENSIVO 022,2713,2703,2725,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1495,MT Defensivo,MT DEFENSIVO 022,2713,2703,2725,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1496,MT Defensivo,MT DEFENSIVO 022,2713,2703,2725,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1497,MT Defensivo,MT DEFENSIVO 022,2713,2703,2725,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1498,MT Defensivo,MT DEFENSIVO 023,2751,2741,2761,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1499,MT Defensivo,MT DEFENSIVO 023,2751,2741,2761,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1500,MT Defensivo,MT DEFENSIVO 023,2751,2741,2761,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1501,MT Defensivo,MT DEFENSIVO 023,2751,2741,2761,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1502,MT Defensivo,MT DEFENSIVO 023,2751,2741,2761,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1503,MT Defensivo,MT DEFENSIVO 024,3237,3227,3244,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1504,MT Defensivo,MT DEFENSIVO 024,3237,3227,3244,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1505,MT Defensivo,MT DEFENSIVO 024,3237,3227,3244,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1506,MT Defensivo,MT DEFENSIVO 024,3237,3227,3244,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1507,MT Defensivo,MT DEFENSIVO 024,3237,3227,3244,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1508,MT Defensivo,MT DEFENSIVO 025,3336,3326,3351,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1509,MT Defensivo,MT DEFENSIVO 025,3336,3326,3351,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1510,MT Defensivo,MT DEFENSIVO 025,3336,3326,3351,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1511,MT Defensivo,MT DEFENSIVO 025,3336,3326,3351,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1512,MT Defensivo,MT DEFENSIVO 025,3336,3326,3351,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1513,MT Defensivo,MT DEFENSIVO 026,3610,3600,3623,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1514,MT Defensivo,MT DEFENSIVO 026,3610,3600,3623,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1515,MT Defensivo,MT DEFENSIVO 026,3610,3600,3623,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1516,MT Defensivo,MT DEFENSIVO 026,3610,3600,3623,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1517,MT Defensivo,MT DEFENSIVO 026,3610,3600,3623,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1518,MT Defensivo,MT DEFENSIVO 027,3752,3742,3762,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1519,MT Defensivo,MT DEFENSIVO 027,3752,3742,3762,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1520,MT Defensivo,MT DEFENSIVO 027,3752,3742,3762,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1521,MT Defensivo,MT DEFENSIVO 027,3752,3742,3762,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1522,MT Defensivo,MT DEFENSIVO 027,3752,3742,3762,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1523,MT Defensivo,MT DEFENSIVO 028,3909,3899,3917,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1524,MT Defensivo,MT DEFENSIVO 028,3909,3899,3917,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1525,MT Defensivo,MT DEFENSIVO 028,3909,3899,3917,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1526,MT Defensivo,MT DEFENSIVO 028,3909,3899,3917,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1527,MT Defensivo,MT DEFENSIVO 028,3909,3899,3917,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1528,MT Defensivo,MT DEFENSIVO 029,4108,4098,4114,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1529,MT Defensivo,MT DEFENSIVO 029,4108,4098,4114,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1530,MT Defensivo,MT DEFENSIVO 029,4108,4098,4114,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1531,MT Defensivo,MT DEFENSIVO 029,4108,4098,4114,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1532,MT Defensivo,MT DEFENSIVO 029,4108,4098,4114,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1533,MT Defensivo,MT DEFENSIVO 030,4123,4113,4129,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1534,MT Defensivo,MT DEFENSIVO 030,4123,4113,4129,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1535,MT Defensivo,MT DEFENSIVO 030,4123,4113,4129,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1536,MT Defensivo,MT DEFENSIVO 030,4123,4113,4129,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1537,MT Defensivo,MT DEFENSIVO 030,4123,4113,4129,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Cobertura
1538,MT Defensivo,MT DEFENSIVO 031,4467,4457,4492,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1539,MT Defensivo,MT DEFENSIVO 031,4467,4457,4492,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1540,MT Defensivo,MT DEFENSIVO 031,4467,4457,4492,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1541,MT Defensivo,MT DEFENSIVO 031,4467,4457,4492,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1542,MT Defensivo,MT DEFENSIVO 031,4467,4457,4492,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1543,Transición Defensiva,TRANSICION DEFENSIVA 001,413,403,423,1,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Tiro
1544,Transición Defensiva,TRANSICION DEFENSIVA 001,413,403,423,5,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Tiro
1545,Transición Defensiva,TRANSICION DEFENSIVA 001,413,403,423,10,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Tiro
1546,Transición Defensiva,TRANSICION DEFENSIVA 001,413,403,423,11,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Tiro
1547,Transición Defensiva,TRANSICION DEFENSIVA 001,413,403,423,14,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Tiro
1548,Transición Defensiva,TRANSICION DEFENSIVA 002,518,508,531,1,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1549,Transición Defensiva,TRANSICION DEFENSIVA 002,518,508,531,5,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1550,Transición Defensiva,TRANSICION DEFENSIVA 002,518,508,531,10,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1551,Transición Defensiva,TRANSICION DEFENSIVA 002,518,508,531,11,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1552,Transición Defensiva,TRANSICION DEFENSIVA 002,518,508,531,14,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1553,Transición Defensiva,TRANSICION DEFENSIVA 003,585,575,595,1,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1554,Transición Defensiva,TRANSICION DEFENSIVA 003,585,575,595,5,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1555,Transición Defensiva,TRANSICION DEFENSIVA 003,585,575,595,10,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1556,Transición Defensiva,TRANSICION DEFENSIVA 003,585,575,595,11,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1557,Transición Defensiva,TRANSICION DEFENSIVA 003,585,575,595,14,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1558,Transición Defensiva,TRANSICION DEFENSIVA 004,1095,1085,1110,1,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1559,Transición Defensiva,TRANSICION DEFENSIVA 004,1095,1085,1110,5,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1560,Transición Defensiva,TRANSICION DEFENSIVA 004,1095,1085,1110,10,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1561,Transición Defensiva,TRANSICION DEFENSIVA 004,1095,1085,1110,14,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1562,Transición Defensiva,TRANSICION DEFENSIVA 004,1095,1085,1110,17,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1563,Transición Defensiva,TRANSICION DEFENSIVA 005,1340,1330,1360,1,,,,,1 vs 1,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1564,Transición Defensiva,TRANSICION DEFENSIVA 005,1340,1330,1360,5,,,,,1 vs 1,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1565,Transición Defensiva,TRANSICION DEFENSIVA 005,1340,1330,1360,10,,,,,1 vs 1,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1566,Transición Defensiva,TRANSICION DEFENSIVA 005,1340,1330,1360,14,,,,,1 vs 1,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1567,Transición Defensiva,TRANSICION DEFENSIVA 005,1340,1330,1360,17,,,,,1 vs 1,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1568,Transición Defensiva,TRANSICION DEFENSIVA 006,1712,1702,1721,1,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1569,Transición Defensiva,TRANSICION DEFENSIVA 006,1712,1702,1721,4,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1570,Transición Defensiva,TRANSICION DEFENSIVA 006,1712,1702,1721,7,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1571,Transición Defensiva,TRANSICION DEFENSIVA 006,1712,1702,1721,17,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1572,Transición Defensiva,TRANSICION DEFENSIVA 006,1712,1702,1721,19,,,,,3 vs 2,,25,Jorge Newbery,Ferro,Repliegue
1573,Transición Defensiva,TRANSICION DEFENSIVA 007,1812,1802,1826,1,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1574,Transición Defensiva,TRANSICION DEFENSIVA 007,1812,1802,1826,4,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1575,Transición Defensiva,TRANSICION DEFENSIVA 007,1812,1802,1826,7,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1576,Transición Defensiva,TRANSICION DEFENSIVA 007,1812,1802,1826,17,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1577,Transición Defensiva,TRANSICION DEFENSIVA 007,1812,1802,1826,19,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1578,Transición Defensiva,TRANSICION DEFENSIVA 008,2220,2210,2229,1,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1579,Transición Defensiva,TRANSICION DEFENSIVA 008,2220,2210,2229,5,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1580,Transición Defensiva,TRANSICION DEFENSIVA 008,2220,2210,2229,10,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1581,Transición Defensiva,TRANSICION DEFENSIVA 008,2220,2210,2229,11,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1582,Transición Defensiva,TRANSICION DEFENSIVA 008,2220,2210,2229,14,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Recuperacion
1583,Transición Defensiva,TRANSICION DEFENSIVA 009,3554,3544,3573,1,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1584,Transición Defensiva,TRANSICION DEFENSIVA 009,3554,3544,3573,4,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1585,Transición Defensiva,TRANSICION DEFENSIVA 009,3554,3544,3573,7,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1586,Transición Defensiva,TRANSICION DEFENSIVA 009,3554,3544,3573,10,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1587,Transición Defensiva,TRANSICION DEFENSIVA 009,3554,3544,3573,17,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1588,Transición Defensiva,TRANSICION DEFENSIVA 010,3739,3729,3752,1,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1589,Transición Defensiva,TRANSICION DEFENSIVA 010,3739,3729,3752,4,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1590,Transición Defensiva,TRANSICION DEFENSIVA 010,3739,3729,3752,7,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1591,Transición Defensiva,TRANSICION DEFENSIVA 010,3739,3729,3752,10,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1592,Transición Defensiva,TRANSICION DEFENSIVA 010,3739,3729,3752,17,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Repliegue
1593,Sustituciones,Alineación,0,0,0,,,,,,,,25,Jorge Newbery,Ferro,
1594,Sustituciones,,1,1,1,,,,19.0,2.0,,,25,Jorge Newbery,Ferro,
1595,Sustituciones,,1,1,1,,,,17.0,3.0,,,25,Jorge Newbery,Ferro,
1596,Sustituciones,,1,1,1,,,,7.0,5.0,,,25,Jorge Newbery,Ferro,
1597,Sustituciones,,377,377,377,,,,5.0,19.0,,,25,Jorge Newbery,Ferro,
1598,Sustituciones,,377,377,377,,,,10.0,4.0,,,25,Jorge Newbery,Ferro,
1599,Sustituciones,,377,377,377,,,,11.0,17.0,,,25,Jorge Newbery,Ferro,
1600,Sustituciones,,377,377,377,,,,14.0,7.0,,,25,Jorge Newbery,Ferro,
1601,Sustituciones,,652,652,652,,,,17.0,5.0,,,25,Jorge Newbery,Ferro,
1602,Sustituciones,,652,652,652,,,,7.0,10.0,,,25,Jorge Newbery,Ferro,
1603,Sustituciones,,652,652,652,,,,19.0,11.0,,,25,Jorge Newbery,Ferro,
1604,Sustituciones,,652,652,652,,,,4.0,14.0,,,25,Jorge Newbery,Ferro,
1605,Sustituciones,,917,917,917,,,,21.0,7.0,,,25,Jorge Newbery,Ferro,
1606,Sustituciones,,989,989,989,,,,10.0,19.0,,,25,Jorge Newbery,Ferro,
1607,Sustituciones,,1083,1083,1083,,,,5.0,21.0,,,25,Jorge Newbery,Ferro,
1608,Sustituciones,,1083,1083,1083,,,,14.0,4.0,,,25,Jorge Newbery,Ferro,
1609,Sustituciones,,1352,1352,1352,,,,11.0,17.0,,,25,Jorge Newbery,Ferro,
1610,Sustituciones,,1686,1686,1686,,,,4.0,10.0,,,25,Jorge Newbery,Ferro,
1611,Sustituciones,,1686,1686,1686,,,,17.0,11.0,,,25,Jorge Newbery,Ferro,
1612,Sustituciones,,1686,1686,1686,,,,19.0,5.0,,,25,Jorge Newbery,Ferro,
1613,Sustituciones,,1686,1686,1686,,,,7.0,14.0,,,25,Jorge Newbery,Ferro,
1614,Sustituciones,,1979,1979,1979,,,,5.0,17.0,,,25,Jorge Newbery,Ferro,
1615,Sustituciones,,1979,1979,1979,,,,11.0,4.0,,,25,Jorge Newbery,Ferro,
1616,Sustituciones,,1979,1979,1979,,,,14.0,7.0,,,25,Jorge Newbery,Ferro,
1617,Sustituciones,,2135,2135,2135,,,,10.0,19.0,,,25,Jorge Newbery,Ferro,
1618,Sustituciones,,2654,2654,2654,,,,4.0,11.0,,,25,Jorge Newbery,Ferro,
1619,Sustituciones,,2654,2654,2654,,,,17.0,5.0,,,25,Jorge Newbery,Ferro,
1620,Sustituciones,,2654,2654,2654,,,,19.0,10.0,,,25,Jorge Newbery,Ferro,
1621,Sustituciones,,2654,2654,2654,,,,7.0,14.0,,,25,Jorge Newbery,Ferro,
1622,Sustituciones,,2924,2924,2924,,,,21.0,17.0,,,25,Jorge Newbery,Ferro,
1623,Sustituciones,,2924,2924,2924,,,,11.0,7.0,,,25,Jorge Newbery,Ferro,
1624,Sustituciones,,2947,2947,2947,,,,5.0,4.0,,,25,Jorge Newbery,Ferro,
1625,Sustituciones,,3064,3064,3064,,,,10.0,21.0,,,25,Jorge Newbery,Ferro,
1626,Sustituciones,,3064,3064,3064,,,,14.0,11.0,,,25,Jorge Newbery,Ferro,
1627,Sustituciones,,3064,3064,3064,,,,7.0,19.0,,,25,Jorge Newbery,Ferro,
1628,Sustituciones,,3200,3200,3200,,,,11.0,7.0,,,25,Jorge Newbery,Ferro,
1629,Sustituciones,,3382,3382,3382,,,,17.0,14.0,,,25,Jorge Newbery,Ferro,
1630,Sustituciones,,3493,3493,3493,,,,4.0,11.0,,,25,Jorge Newbery,Ferro,
1631,Sustituciones,,3493,3493,3493,,,,7.0,5.0,,,25,Jorge Newbery,Ferro,
1632,Sustituciones,,3821,3821,3821,,,,11.0,7.0,,,25,Jorge Newbery,Ferro,
1633,Sustituciones,,3821,3821,3821,,,,14.0,4.0,,,25,Jorge Newbery,Ferro,
1634,Sustituciones,,3821,3821,3821,,,,5.0,17.0,,,25,Jorge Newbery,Ferro,
1635,Sustituciones,,4099,4099,4099,,,,7.0,10.0,,,25,Jorge Newbery,Ferro,
1636,MT Ofensivo,MT OFENSIVO 001,73,73,82,5,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1637,MT Ofensivo,MT OFENSIVO 001,73,73,82,10,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1638,MT Ofensivo,MT OFENSIVO 002,327,326,337,10,,Negativo,,,,,31,Gimnasia,Ferro,Pivot
1639,MT Ofensivo,MT OFENSIVO 003,347,347,357,10,,Negativo,,,,,31,Gimnasia,Ferro,Pivot
1640,MT Ofensivo,MT OFENSIVO 003,347,347,357,14,,Negativo,,,,,31,Gimnasia,Ferro,Pivot
1641,MT Ofensivo,MT OFENSIVO 004,367,366,373,14,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1642,MT Ofensivo,MT OFENSIVO 005,489,489,496,4,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1643,MT Ofensivo,MT OFENSIVO 005,489,489,496,15,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1644,MT Ofensivo,MT OFENSIVO 006,570,570,580,9,,Positivo,,,,,31,Gimnasia,Ferro,Paralela
1645,MT Ofensivo,MT OFENSIVO 006,570,570,580,15,,Positivo,,,,,31,Gimnasia,Ferro,Paralela
1646,MT Ofensivo,MT OFENSIVO 007,617,617,622,9,,Negativo,,,,,31,Gimnasia,Ferro,Pivot
1647,MT Ofensivo,MT OFENSIVO 007,617,617,622,17,,Negativo,,,,,31,Gimnasia,Ferro,Pivot
1648,MT Ofensivo,MT OFENSIVO 008,655,655,665,15,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1649,MT Ofensivo,MT OFENSIVO 009,688,688,697,17,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1650,MT Ofensivo,MT OFENSIVO 010,926,926,945,14,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1651,MT Ofensivo,MT OFENSIVO 011,980,980,987,8,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1652,MT Ofensivo,MT OFENSIVO 012,1044,1044,1056,8,,Positivo,,,,,31,Gimnasia,Ferro,Corte
1653,MT Ofensivo,MT OFENSIVO 013,1435,1435,1450,5,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1654,MT Ofensivo,MT OFENSIVO 013,1435,1435,1450,10,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1655,MT Ofensivo,MT OFENSIVO 014,1515,1515,1526,5,,Negativo,,,,,31,Gimnasia,Ferro,Corte
1656,MT Ofensivo,MT OFENSIVO 015,1674,1674,1689,8,,Positivo,,,,,31,Gimnasia,Ferro,Corte
1657,MT Ofensivo,MT OFENSIVO 016,1701,1701,1708,6,,Positivo,,,,,31,Gimnasia,Ferro,Corte
1658,MT Ofensivo,MT OFENSIVO 016,1701,1701,1708,17,,Positivo,,,,,31,Gimnasia,Ferro,Corte
1659,MT Ofensivo,MT OFENSIVO 017,1760,1760,1766,4,,Positivo,,,,,31,Gimnasia,Ferro,Paralela
1660,MT Ofensivo,MT OFENSIVO 018,1767,1767,1773,17,,Negativo,,,,,31,Gimnasia,Ferro,Corte
1661,MT Ofensivo,MT OFENSIVO 019,1847,1847,1857,15,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1662,MT Ofensivo,MT OFENSIVO 020,2463,2463,2472,5,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1663,MT Ofensivo,MT OFENSIVO 021,2578,2572,2585,5,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1664,MT Ofensivo,MT OFENSIVO 021,2578,2572,2585,8,,Negativo,,,,,31,Gimnasia,Ferro,Salto Linea
1665,MT Ofensivo,MT OFENSIVO 022,3451,3451,3466,5,,Positivo,,,,,31,Gimnasia,Ferro,Puerta Atras
1666,MT Ofensivo,MT OFENSIVO 022,3451,3451,3466,10,,Positivo,,,,,31,Gimnasia,Ferro,Puerta Atras
1667,MT Ofensivo,MT OFENSIVO 023,3526,3526,3537,5,,Positivo,,,,,31,Gimnasia,Ferro,Paralela
1668,MT Ofensivo,MT OFENSIVO 023,3526,3526,3537,10,,Positivo,,,,,31,Gimnasia,Ferro,Paralela
1669,MT Ofensivo,MT OFENSIVO 024,3751,3751,3760,6,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1670,MT Ofensivo,MT OFENSIVO 025,3959,3959,3967,14,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1671,MT Ofensivo,MT OFENSIVO 026,4026,4026,4036,8,,Positivo,,,,,31,Gimnasia,Ferro,Corte
